label,sen
1,由于汝窑以玛瑙作为釉料，所以不管是冰状纹片、浅开片或白色短纹片等，皆为鱼鳞状开片，没有纹线较长的大开片，这是汝窑与其他瓷釉面开片不同的地方。
2,昂坪位于香港新界大屿山西南部，凤凰山山腰之上的一个高地，因为是香港观光景点之一的天坛大佛及宝莲寺的所在地而广为人知。
1,大角咀街市源自嘉善街的街档小贩，后来因为管理和卫生问题，于1988年搬迁到位于大角咀道和埃华街交界的大角咀临时街市。
0,现在所流行的版本并非完整的古老全文，约为古卷的1/3，根据后来琐罗亚斯德教的传说，其中的佚失主要是因为亚历山大大帝在攻破古波斯后，对其文化的破坏所致。
1,国家联盟在1876年取代了国家协会，并分配与它的八名成员专属地域，大西洋队因为和纽约同好队重叠而被除名，不久后同好队也被驱逐，哈特福深蓝队取而代之并更名为布鲁克林哈特福队。
0,梁启超认为赵武灵王是黄帝以后的第一伟人，因为他和秦始皇、汉武帝、唐太宗、明成祖一样，是少数可以取得对北方游牧民族战争胜利的人之一。
1,囊肿性纤维化症的症状可以因为患者的年龄、体内器官受影响的程度、以前的治疗以及被其他不同病症感染而有差异。
1,囊肿性纤维化所产生的浓稠黏液会阻塞细小的气管，这些粘液在肺部成为细菌繁殖的场所，使得肺部反复受感染发炎而导致肺部组织的变化。
1,鼻窦内的浓稠黏液也会阻塞鼻窦而导致感染，症状包括脸部疼痛、发烧以及头痛。
0,当胰脏受损时，其内部负责分泌胰岛素的胰岛细胞也有可能会遭受损坏而死亡，进而导致糖尿病。
1,近年来，阿雷格里港因为它成为了参与式预算的先锋，所以愈来愈有名。
0,落矶在国联分区系列赛遇到费城费城人，第一场比赛落矶派出乌瓦尔多·希门尼斯，对手是克里夫·李，但落矶只打出了零星的几支安打，无法对李造成伤害，最后以1：5输掉比赛。
1,球季最后大都会打出88胜74败的战绩，在分区排名第二，由于落后国联中区的小熊两场胜差，所以无缘挑战外卡。
1,1998年对小熊甚至是整个大联盟都是特别不一样的一年，因为萨米·索萨与世仇红雀的马克·麦奎尔开始在这年展开历史上著名的全垒打大赛。
0,另有解释指因为钻石山附近的石矿场所出产的石块矿晶较闪亮，或者钻石山山峰的形状像钻石一样。
1,心绞痛又称为狭心症，是心肌缺血引起的胸痛，一般是由冠状动脉阻塞或痉挛所导致。
2,前660年后，因为货币的发明，吕底亚的贸易变得十分繁荣，可说是富强一时。
-2,2015年上半年，多间学联成员学生会相继发起退联公投，导致香港大学学生会、香港浸会大学学生会、香港城市大学学生会和香港理工大学学生会先后退出学联。
0,对于底比斯最初时的记载保存于希腊人大量的口述传说中，那些口口相传的故事以它们的庞大分支与对古典时期文学所造成的影响，甚至可以媲美特洛伊神话。
1,炎症眼疾会于发病早期形成，有个案导致失去20%的视力。
1,使用水银的原因是因为它的比重比较高，因此使用的管子不必非常长。
-2,已有不少研究让接收一方可更有效率地处理接收到的传真，现在的数码储存远比1970年代廉宜，但垃圾传真则成为常见问题，也造成不少纸张浪费。
1,1970年代，石油危机重创美国汽车工业，同时日本及其它外国小型汽车制造商也对传统三大汽车公司造成了威胁。
-2,1960年代底特律的工会及退休金制度长期下来造成底特律庞大的财政负担，这些抚恤金支付到生命结束再加上人口逐渐的减少，使得市政府负债膨胀至无法负荷。
1,因为学院距离原住民部落比较远，所以后来惠若克将其搬到了新罕布什尔省汉诺威。
1,因为原来的慈善学校收傚甚微，惠若克决定新学院将主要为白人提供教育。
1,不过，因为施测者参与，动态评量被批评为一种过度主观、信度、效度不高的评量。
0,在文化方面，中国中心主义表现为因为汉族历史悠久，长期是文明中心，对邻近国家和民族的发展影响巨大，所以该观念持有者认为其他国家、民族的文化次于中国，极端者甚至拒绝承认其他文化的价值。
3,中国占据统治地位的东亚外交系统在清朝末期逐渐衰落，清末一系列对外战争的失败导致中国中心主义论点受到了极大的挑战，这一状况导致了1861年开始的洋务运动以及之后的戊戌变法。
1,氢氧化钾是典型的强碱，有许多工业上的应用，大部份的应用都是因为氢氧化钾可以和酸反应，以及氢氧化钾本身的腐蚀性。
1,氢氧化钾是一种强碱，所以可以跟硫酸、盐酸等酸发生酸碱中和反应，生成相应的钾盐和水。
1,氯酸盐系的化学物品因为不易潮解，一直受到火药制造者的欢迎。
1,由于氯酸钾与硫、磷、碳等还原性物质混合后，经摩擦或撞击后就会发生燃烧或爆燃，甚至有自发反应的可能性，所以需小心处理，含氯酸钾的火药就要避免和硫磺接触，否则会出现猛烈爆燃。
0,如果二氧化锰潮湿或在不匀混合物中，可能会对人体皮肤造成轻微的污渍，但污渍可以很容易地被搓洗掉。
1,2016年因为原有于北投区洲美街的场址政府征收另做他用，协会搬迁至新北市林口区顶福里现址。
-1,最主要起源于一个问题，在台北的街头及其他的城市有着庞大数量的流浪狗及猫，这些流浪猫狗曾经是人们的宠物，有时因为迷路，但经常是被抛弃。
1,醉酒湾防线于1936年开始兴建，为保密防线的构筑和布局，所以利用同期兴建的城门水塘第三期工程作掩饰，直至1938年因防务计划调整而停建，但防线的基本设施已大致完成。
-1,19世纪末期，宋王台周围因盗采石材以作建筑材料，对古迹造成威胁。
1,然而，二战后空运需求增加，所以香港政府没有终止扩建启德机场的计划，最终把圣山夷平，并在原址建造了启德机场客运大楼。
1,波茨坦位于柏林西南，哈弗尔河中游，其周围的地理环境是冰川时期造成的湖泊和森林地区，市内谷地与冰川留下来的堆积山丘交替，尤其市南部这个地形特别明显。
-1,由于天狼星·布莱克被监禁于阿兹卡班监狱，所以导致房子在随后几年变得失修，他于第五部小说中返回家中时，发现家中满布灰尘、破损、魔法生物和各种危险，是个阴沉和不愉快的居所。
-1,许多阿兹卡班的囚犯都是佛地魔的支持者，虽然有些人误解导致了其他人的监禁。
0,相干逻辑的显着特征是它们是次协调逻辑：矛盾的存在不会导致逻辑爆炸。
1,在1970年代后期，因为大众传媒发达而导致石岐话不断向广州话靠拢，不少旧音同辞汇用法都逐渐减少或者停用。
1,在印度，几乎每一个家庭的厨房都有许多香料，但却很少人使用咖哩粉，因为咖哩粉大都是要使用时才特意研磨的。
1,日本咖哩一般不会辣，因为加入了浓缩果泥，所以甜味较重。
1,香港于十九世纪中叶成为英国殖民地，因为英国在同时期还统治印度，所以印度人便跟随英国人来到香港。
-1,他在1939年初回到法国后不久，便因为第二次世界大战爆发而被征召入伍，被指派担任马其诺防线的联络官。
1,这也不是说一分为二是一种普同的组织需要，因为有许多部族并没有二部组织，却也能发展壮大。
1,1851年，因为于柏拉瑞特及本迪戈附近发现金矿而引发淘金热。
0,造成痔疮的明确原因至今尚未明朗，但有些会增加腹腔压力的因素可能会提高发生痔疮的风险。
1,在妊娠期，胎儿对腹部的压力以及荷尔蒙的变化会导致痔疮血管增大。
1,其它导致肛门肿块的情况为：、尖锐湿疣、直肠脱垂、息肉和肛乳头肥大。
-1,现在很难确定痔疮的流行程度有多广，因为很多患者都不会去看医生。
-1,虽然勒热夫战役后第9集团军的总兵力超过了其战役前的总兵力，但是其精锐老兵在长期的防御战中折损严重，对随后库尔斯克战役中的进攻作战造成了不利影响。
1,红铜即天然铜，质地软，不适合制造工具，所以红铜时代的人类仍以使用石器为主。
1,电脑记忆体空间的大小固定，无法容纳伺服器上所有的文件，所以当有新的文件要被置换入快取时，必须根据一定的原则来取代掉适当的文件。
1,五氧化二磷是效果很好的脱水剂，因为它的水合过程是放热的：。
0,自由贸易被认为是现今世界经济全球化的重要因素所以有可能引致大型跨国企业、资本及财团垄断市场经济，因此扩大贫富差距，并导致本地的劳动阶级失业。
1,由于据信纯然的自由贸易有导致弱肉强食、贫富差距拉大等弊病，因此出现了｢公平贸易｣这种贸易模式作为与自由贸易抗衡、弥补的思维。
0,大多数民间记者的观点、角度和视野都较为单一，也有可能因为同情被访者而让情绪掩盖真相。
1,动物细胞内的纺锤体两端具有由中心粒构成的“星体”，所以动物细胞的纺锤体也称为“星纺锤体”。
0,原癌基因向癌基因的突变一般是获得功能的显性突变，一对等位基因中只要有一个座位上的原癌基因突变为癌基因就可能导致正常细胞转变成癌细胞。
